date,open,high,low,close,volume,quote_volume,trades,taker_buy_volume,taker_buy_quote,coin
2025-11-15,3112.4,3230.0,3110.68,3167.88,338463.4782,1076796729.102536,3329279,178961.8223,569908112.717186,Ethereum
2025-11-16,95596.23,96635.11,93005.55,94261.44,23889.4051,2261295524.8173394,5141394,10828.62752,1025540141.3111866,Bitcoin
2025-11-16,3167.87,3249.0,3004.0,3095.29,570633.5809,1779987722.711093,5709385,287844.8346,899323831.8419169,Ethereum
2025-11-17,94261.45,96043.0,91220.0,92215.14,39218.59806,3674562070.2386074,8134322,18690.19245,1750979467.7862608,Bitcoin
2025-11-17,3095.29,3223.38,2959.46,3031.44,762500.4289,2363337280.765939,7450569,387414.7425,1201427058.002213,Ethereum
2025-11-18,92215.14,93836.01,89253.78,92960.83,39835.14769,3641033186.3004575,8786593,20130.95957,1841176605.1418235,Bitcoin
2025-11-18,3031.44,3169.95,2946.56,3123.66,766640.1058,2340587460.798044,7615241,403280.7886,1232613020.736247,Ethereum
2025-11-19,92960.83,92980.22,88608.0,91554.96,32286.6376,2925773651.2559576,6822174,15060.08451,1365200809.1745572,Bitcoin
2025-11-19,3123.65,3125.54,2873.64,3025.48,737926.7146,2216678695.223021,7164222,360036.5459,1081978073.162999,Ethereum
2025-11-20,91554.96,93160.0,86100.0,86637.23,39733.19073,3548950335.0984216,7841395,18283.84047,1634256490.957432,Bitcoin
2025-11-20,3025.48,3063.61,2790.01,2834.22,912524.3718,2661800409.340738,7127439,428888.8725,1252889590.169883,Ethereum
2025-11-21,86637.22,87498.94,80600.0,85129.43,72256.12679,6061348756.341564,11826480,34071.85828,2859133223.2240524,Bitcoin
2025-11-21,2834.21,2886.73,2623.57,2765.85,1180475.4085,3236847819.47923,10064748,547922.1099,1502813541.495193,Ethereum
2025-11-22,85129.42,85620.0,83500.0,84739.74,14193.93263,1197657354.9690385,4697593,6688.79428,564562148.9373932,Bitcoin
2025-11-22,2765.86,2799.01,2704.33,2770.12,264691.3089,726992504.445693,3610746,130783.3858,359293974.593027,Ethereum
2025-11-23,84739.75,88127.64,84667.57,86830.0,19734.46418,1708685030.2798696,5063493,10406.51703,901210513.5204473,Bitcoin
2025-11-23,2770.12,2858.16,2768.29,2802.16,409808.5734,1154902366.816105,3902263,206241.2795,581290867.286262,Ethereum
2025-11-24,86830.0,89228.0,85272.0,88300.01,24663.12795,2150393686.9203186,6189156,12438.87518,1085485389.0234168,Bitcoin
2025-11-24,2802.16,2987.0,2763.0,2953.38,715279.7551,2052356496.5525951,5727108,341887.1162,979551492.849392,Ethereum
2025-11-25,88300.01,88519.99,86116.0,87369.96,19567.0411,1708989000.038937,4838747,9423.17985,823123525.1402558,Bitcoin
2025-11-25,2953.38,2980.82,2857.32,2959.36,427686.4528,1246454120.370332,4418266,202476.6298,590249449.8133689,Ethereum
2025-11-26,87369.97,90656.08,86306.77,90484.02,21675.82239,1916851896.6699688,4668280,10883.61063,962765375.8163832,Bitcoin
2025-11-26,2959.36,3045.0,2888.69,3026.56,364535.326,1079536972.459607,3911013,171996.0241,509726234.870356,Ethereum
2025-11-27,90484.01,91950.0,90089.91,91333.95,16833.50932,1535778106.5787077,3920172,8898.35835,812005498.7594875,Bitcoin
2025-11-27,3026.56,3071.37,2985.78,3015.23,274980.3955,831942752.0997089,2917476,127744.67,386552391.7845351,Ethereum
2025-11-28,91333.94,93092.0,90180.63,90890.7,18830.86012,1721418035.0795596,4229754,8961.64712,820315728.918691,Bitcoin
2025-11-28,3015.23,3099.0,2994.36,3031.15,346616.0275,1053857760.714809,3662478,172614.6176,525060095.64153504,Ethereum
2025-11-29,90890.71,91165.65,90155.47,90802.44,7429.88291,673725652.9787655,1677860,3359.04932,304614219.1452583,Bitcoin
2025-11-29,3031.14,3052.64,2961.91,2989.16,217904.1303,654348734.599726,1930588,93034.0164,279413777.604877,Ethereum
2025-11-30,90802.44,92000.01,90336.9,90360.0,9687.74175,884051773.1655338,2154030,5002.96698,456606490.1203246,Bitcoin
2025-11-30,2989.17,3053.02,2975.3,2991.26,182722.4253,551904047.432645,1896781,87143.6579,263255693.67659,Ethereum
